"id","ident","type","name","latitude_deg","longitude_deg","continent","iso_country","iso_region","gps_code","iata_code","local_code"
332240,AF-0005,medium_airport,Khost International Airport (U.C.),33.284605,69.80734,AS,AF,AF-KHO,,,
3,AGGH,medium_airport,Honiara International Airport,-9.4280004501343,160.05499267578,OC,SB,SB-CT,AGGH,HIR,
4,AGGM,medium_airport,Munda Airport,-8.327969551086426,157.26300048828125,OC,SB,SB-WE,AGGM,MUA,
312371,AHJ,medium_airport,Hongyuan Airport,32.53154,102.35224000000001,AS,CN,CN-51,ZUHY,AHJ,
8,ANYN,medium_airport,Nauru International Airport,-0.547458,166.919006,OC,NR,NR-14,ANYN,INU,
327150,AU-0121,medium_airport,YKCY,-26.971196999999997,152.566855,OC,AU,AU-QLD,,,
314558,AXF,medium_airport,Alxa Left Banner Bayanhot Airport,38.74831,105.58858000000001,AS,CN,CN-15,ZBAL,AXF,
53,AYBK,medium_airport,Buka Airport,-5.422319889068604,154.67300415039062,OC,PG,PG-NSB,AYBK,BUA,
54,AYCH,medium_airport,Chimbu Airport,-6.024290084838867,144.9709930419922,OC,PG,PG-CPK,AYCH,CMU,
55,AYDU,medium_airport,Daru Airport,-9.086759567260001,143.207992554,OC,PG,PG-WPD,AYDU,DAU,
56,AYGA,medium_airport,Goroka Airport,-6.0816898345900015,145.391998291,OC,PG,PG-EHG,AYGA,GKA,
57,AYGN,medium_airport,Gurney Airport,-10.311499595599999,150.333999634,OC,PG,PG-MBA,AYGN,GUR,
58,AYGR,medium_airport,Girua Airport,-8.80453968048,148.309005737,OC,PG,PG-NPP,AYGR,PNP,
59,AYHK,medium_airport,Kimbe Airport,-5.462170124053955,150.40499877929688,OC,PG,PG-WBK,AYHK,HKN,
60,AYKM,medium_airport,Kerema Airport,-7.96361017227,145.770996094,OC,PG,PG-GPK,AYKM,KMA,
61,AYKV,medium_airport,Kavieng Airport,-2.57940006256,150.807998657,OC,PG,PG-NIK,AYKV,KVG,
62,AYMD,medium_airport,Madang Airport,-5.20707988739,145.789001465,OC,PG,PG-MPM,AYMD,MAG,
63,AYMH,medium_airport,Mount Hagen Kagamuga Airport,-5.826789855957031,144.29600524902344,OC,PG,PG-WHM,AYMH,HGU,
64,AYMN,medium_airport,Mendi Airport,-6.14774,143.656998,OC,PG,PG-SHM,AYMN,MDU,
65,AYMO,medium_airport,Momote Airport,-2.06189,147.423996,OC,PG,PG-MRL,AYMO,MAS,
66,AYNZ,medium_airport,Nadzab Airport,-6.569803,146.725977,OC,PG,PG-MPL,AYNZ,LAE,
67,AYPY,large_airport,Port Moresby Jacksons International Airport,-9.443380355834961,147.22000122070312,OC,PG,PG-NCD,AYPY,POM,
68,AYTK,medium_airport,Tokua Airport,-4.34045982361,152.380004883,OC,PG,PG-EBR,AYTK,RAB,
69,AYVN,medium_airport,Vanimo Airport,-2.6926,141.3028,OC,PG,PG-SAN,AYVN,VAI,
70,AYWD,medium_airport,Wapenamanda Airport,-5.64330005645752,143.89500427246094,OC,PG,PG-EPW,AYWD,WBM,
71,AYWK,medium_airport,Wewak International Airport,-3.5838301181800003,143.66900634799998,OC,PG,PG-ESW,AYWK,WWK,
44941,AZ-0001,medium_airport,Zabrat Airport,40.4955422161,49.9768066406,AS,AZ,AZ-BA,UBTT,ZXT,
44954,AZ-0013,medium_airport,Sital Chay Airport,40.8073129238,49.4314813614,AS,AZ,AZ-XIZ,,,
44962,AZ-0021,medium_airport,Kyzylagadzh Air Base,39.0061622679,48.8063120842,AS,AZ,AZ-MAS,,,
27301,BCW,medium_airport,Benguera Island Airport,-21.85330009460449,35.43830108642578,AF,MZ,MZ-I,,BCW,
111,BG-JAM,medium_airport,Bezmer Air Base,42.4548988342,26.352199554400002,EU,BG,BG-28,LBIA,JAM,
31697,BGAA,medium_airport,Aasiaat Airport,68.7218017578,-52.7846984863,,GL,GL-U-A,BGAA,JEG,
113,BGBW,medium_airport,Narsarsuaq Airport,61.1604995728,-45.4259986877,,GL,GL-U-A,BGBW,UAK,
114,BGGH,medium_airport,Godthaab / Nuuk Airport,64.19090271,-51.678100585900005,,GL,GL-U-A,BGGH,GOH,
115,BGSF,medium_airport,Kangerlussuaq Airport,67.0122218992,-50.7116031647,,GL,GL-U-A,BGSF,SFJ,
116,BGTL,medium_airport,Thule Air Base,76.5311965942,-68.70320129390001,,GL,GL-U-A,BGTL,THU,
117,BIAR,medium_airport,Akureyri Airport,65.66000366210939,-18.07270050048828,EU,IS,IS-6,BIAR,AEY,
119,BIEG,medium_airport,Egilsstaðir Airport,65.28330230712889,-14.401399612426758,EU,IS,IS-7,BIEG,EGS,
120,BIHN,medium_airport,Hornafjörður Airport,64.295601,-15.2272,EU,IS,IS-8,BIHN,HFN,
121,BIHU,medium_airport,Húsavík Airport,65.952301,-17.426001,EU,IS,IS-6,BIHU,HZK,
122,BIIS,medium_airport,Ísafjörður Airport,66.05809783935547,-23.13529968261719,EU,IS,IS-4,BIIS,IFJ,
123,BIKF,large_airport,Keflavik International Airport,63.985000610352,-22.605600357055998,EU,IS,IS-2,BIKF,KEF,
125,BIRK,medium_airport,Reykjavik Airport,64.1299972534,-21.9405994415,EU,IS,IS-1,BIRK,RKV,
126,BISI,medium_airport,Siglufjörður Airport,66.133301,-18.9167,EU,IS,IS-6,BISI,SIJ,
128,BIVM,medium_airport,Vestmannaeyjar Airport,63.42430114746094,-20.27890014648437,EU,IS,IS-8,BIVM,VEY,
4614,BKPR,large_airport,Priština International Airport,42.5728,21.035801,EU,XK,XK-01,BKPR,PRN,
333222,BR-0569,medium_airport,Glauber de Andrade Rocha Airport,-14.907885,-40.914804,SA,BR,BR-BA,SSVC,,BA0005
34946,BY-0001,medium_airport,Balbasovo Air Base,54.43999862670898,30.29669952392578,EU,BY,BY-VI,,,
34952,BY-0003,medium_airport,Bobrovichi Air Base,52.27830123901367,29.36000061035156,EU,BY,BY-HO,,,
44363,BY-0006,medium_airport,Osovtsy Air Base,52.556999206499995,24.8840007782,EU,BY,BY-BR,UMMO,,
42216,BZ-BGK,medium_airport,Big Creek Airport,16.51936912536621,-88.40791320800781,,BZ,BZ-SC,,BGK,
30861,BZ-CUK,medium_airport,Caye Caulker Airport,17.734699249267578,-88.03250122070312,,BZ,BZ-BZ,,CUK,
30867,BZ-CYC,medium_airport,Caye Chapel Airport,17.7007999420166,-88.04109954833984,,BZ,BZ-BZ,,CYC,
42209,BZ-CZH,medium_airport,Corozal Municipal Airport,18.382200241088867,-88.41190338134766,,BZ,BZ-CZL,,CZH,
42207,BZ-DGA,medium_airport,Dangriga Airport,16.98250961303711,-88.23098754882812,,BZ,BZ-SC,,DGA,
42217,BZ-PLJ,medium_airport,Placencia Airport,16.536956787109375,-88.36151123046875,,BZ,BZ-SC,,PLJ,
35305,BZ-PND,medium_airport,Punta Gorda Airport,16.102399826,-88.80829620360001,,BZ,BZ-TOL,,PND,
42210,BZ-SJX,medium_airport,Sartaneja Airport,18.35610008239746,-88.13079833984375,,BZ,BZ-CZL,,SJX,
32370,BZ-SPR,medium_airport,San Pedro Airport,17.9139,-87.9711,,BZ,BZ-CY,MZSP,SPR,
42215,BZ-TZA,medium_airport,Belize City Municipal Airport,17.516389846801758,-88.19444274902344,,BZ,BZ-BZ,,TZA,
27300,BZB,medium_airport,Bazaruto Island Airport,-21.5411,35.4729,AF,MZ,MZ-I,,BZB,
320987,CA-0673,medium_airport,Cycd,49.054970000000004,-123.87085,,CA,CA-BC,,,
42466,CN-0002,medium_airport,Nanjing Air Base,31.998300552368164,118.81199645996094,AS,CN,CN-32,,,
43972,CN-0003,medium_airport,Laohutun Air Base,39.66999816894531,121.76599884033205,AS,CN,CN-21,,,
43973,CN-0004,medium_airport,Pulandian Air Base,39.45090103149414,122.01799774169922,AS,CN,CN-21,,,
44082,CN-0006,medium_airport,Beijing Shahezhen Air Base,40.14916610717773,116.3213882446289,AS,CN,CN-11,,,
44083,CN-0007,medium_airport,Beijing Tongxian Air Base,39.81111145019531,116.70833587646484,AS,CN,CN-11,,,
298989,CN-0010,medium_airport,Yinchuan Hedong International Airport,38.322758,106.39321399999999,AS,CN,CN-64,ZLIC,INC,
332178,CN-0011,medium_airport,Duplicate --Yantai Penglai International Airport,37.65722,120.9872,AS,CN,CN-U-A,ZSYT,YNT,
44127,CN-0012,medium_airport,Yuanmou Air Base,25.737499237061,101.88200378418001,AS,CN,CN-53,ZPYM,YUA,
44089,CN-0013,medium_airport,Fengning Air Base,41.26079940795898,116.61799621582031,AS,CN,CN-13,,,
44090,CN-0014,medium_airport,Hohhot Air Base,40.73720169067383,111.22899627685548,AS,CN,CN-15,,,
44091,CN-0015,medium_airport,Huairen Air Base,39.7174987793,113.142997742,AS,CN,CN-14,,,
44092,CN-0016,medium_airport,Liangxiangzhen Air Base,39.7578010559082,116.1259994506836,AS,CN,CN-11,,,
44094,CN-0018,medium_airport,Tangguantun Air Base,38.78110122680664,117.06800079345705,AS,CN,CN-12,,,
44096,CN-0020,medium_airport,Wenshui Air Base,37.407798767089844,111.96600341796876,AS,CN,CN-14,,,
44097,CN-0021,medium_airport,Yangcun Air Base,39.37329864501953,117.09500122070312,AS,CN,CN-12,,,
44098,CN-0022,medium_airport,Yongning Air Base,40.50310134887695,116.10800170898438,AS,CN,CN-11,,,
44100,CN-0024,medium_airport,Zhangjiakou Ningyuan Airport,40.7386016846,114.930000305,AS,CN,CN-13,ZBZJ,ZQZ,
44101,CN-0025,medium_airport,Zunhua Air Base,40.102500915527344,117.88700103759766,AS,CN,CN-13,,,
44102,CN-0026,medium_airport,Chengdu Air Base,30.70529937744141,103.9499969482422,AS,CN,CN-51,,,
44103,CN-0027,medium_airport,Baoshan Yunduan Airport,25.053301,99.168297,AS,CN,CN-53,ZPBS,BSD,
44106,CN-0030,medium_airport,Chongqing Air Base,29.49530029296875,106.35900115966795,AS,CN,CN-50,,,
44116,CN-0040,medium_airport,Lintsang Airfield,23.738100051900002,100.025001526,AS,CN,CN-53,ZPLC,LNJ,
44117,CN-0041,medium_airport,Luliang Air Base,24.988300323486328,103.64199829101562,AS,CN,CN-53,,,
44119,CN-0043,medium_airport,Mengzi Air Base,23.395299911499023,103.33399963378906,AS,CN,CN-53,,,
44121,CN-0045,medium_airport,Qionglai Air Base,30.489999771118164,103.46499633789062,AS,CN,CN-51,,,
44122,CN-0046,medium_airport,Shigatse Air Base,29.3519,89.311401,AS,CN,CN-54,ZURK,RKZ,
44124,CN-0048,medium_airport,Wenshan Air Base,23.715599060058594,103.8270034790039,AS,CN,CN-53,,,
44125,CN-0049,medium_airport,Xiangyun Midu Air Base,25.44529914855957,100.73500061035156,AS,CN,CN-53,,,
44126,CN-0050,medium_airport,Bao'anying Airport,26.54,101.79852,AS,CN,CN-51,ZUZH,PZI,
44131,CN-0053,medium_airport,Baihe Ning Ming Air Base,22.1205997467041,107.125,AS,CN,CN-45,,,
44133,CN-0055,medium_airport,Changsha Datuopu Airport/AFB,28.0688991547,112.958000183,AS,CN,CN-43,ZGCS,,
44134,CN-0056,medium_airport,Dangyang Air Base,30.798599243164066,111.80999755859376,AS,CN,CN-42,,,
44135,CN-0057,medium_airport,Foluo Northeast Air Base,18.69219970703125,109.16100311279295,AS,CN,CN-46,,,
44139,CN-0061,medium_airport,Foshan Shadi Airport,23.0832996368,113.069999695,AS,CN,CN-44,ZGFS,FUO,
44141,CN-0063,medium_airport,Guiping Mengshu Air Base,23.330799102783203,110.00900268554688,AS,CN,CN-45,,,
323907,CN-0067,medium_airport,Xinyang Minggang Airport,32.540819,114.07914099999999,AS,CN,CN-41,ZHXY,XAI,
44146,CN-0068,medium_airport,Huizhou Airport,23.0499992371,114.599998474,AS,CN,CN-44,ZGHZ,HUZ,
44147,CN-0069,medium_airport,Jialaishi Air Base,19.697200775146484,109.72599792480469,AS,CN,CN-46,,,
44149,CN-0071,medium_airport,Leiyang Air Base,26.587200164794922,112.89199829101562,AS,CN,CN-43,,,
44150,CN-0072,medium_airport,Lingshui Air Base,18.494400024414066,109.98799896240234,AS,CN,CN-46,,,
324349,CN-0074,medium_airport,Shangqiu Air Base,34.449507000000004,115.45926100000001,AS,CN,CN-41,,,
324768,CN-0076,medium_airport,Zhengzhou Air Base,34.86125,113.72963100000001,AS,CN,CN-41,,,
44157,CN-0079,medium_airport,Shaoguan Guitou Airport,24.9785995483,113.42099762,AS,CN,CN-44,,HSC,
44158,CN-0080,medium_airport,Suixi Air Base,21.39579963684082,110.1999969482422,AS,CN,CN-44,,,
44159,CN-0081,medium_airport,Jinggangshan Airport,26.8568992615,114.73699951200001,AS,CN,CN-36,ZSJA,JGS,
44160,CN-0082,medium_airport,Baise Youjiang Airport,23.7206001282,106.959999084,AS,CN,CN-45,ZGBS,AEB,
329666,CN-0083,large_airport,Guodu air base,36.001740999999996,117.63201000000001,AS,CN,CN-U-A,,,
44163,CN-0085,medium_airport,Xiaogan Air Base,30.95439910888672,113.91100311279295,AS,CN,CN-42,,,
44167,CN-0089,medium_airport,Baitabu Air Base,34.571399688720696,118.875,AS,CN,CN-32,,,
44168,CN-0090,medium_airport,Cangxian Air Base,38.40250015258789,116.9290008544922,AS,CN,CN-13,,,
44169,CN-0091,medium_airport,Dongying Shengli Airport,37.508598327600005,118.788002014,AS,CN,CN-37,ZSDY,DOY,
44170,CN-0092,medium_airport,Jiaozhou/Jiaocheng Air Base,36.33060073852539,120.02400207519531,AS,CN,CN-37,,,
44171,CN-0093,medium_airport,Jinan Air Base,36.67919921875,116.9209976196289,AS,CN,CN-37,,,
44172,CN-0094,medium_airport,Jiugucheng Air Base,37.4900016784668,116.11799621582031,AS,CN,CN-13,,,
44173,CN-0095,medium_airport,Kaifeng Air Base,34.75389862060547,114.33899688720705,AS,CN,CN-41,,,
44174,CN-0096,medium_airport,Laiyang Air Base,36.963600158691406,120.59100341796876,AS,CN,CN-37,,,
44175,CN-0097,medium_airport,Luyang Air Base,33.68470001220703,112.89099884033205,AS,CN,CN-41,,,
44178,CN-0100,medium_airport,Qingdao-Cangkou Air Base,36.15919876098633,120.39199829101562,AS,CN,CN-37,,,
44181,CN-0103,medium_airport,Wendeng Air Base,37.26470184326172,122.02300262451172,AS,CN,CN-37,,,
44182,CN-0104,medium_airport,Xingcheng Air Base,40.580299377399996,120.69799804700001,AS,CN,CN-21,ZYXC,XEN,
44183,CN-0105,medium_airport,Xuzhou Daguozhang Air Base,34.05889892578125,117.55799865722656,AS,CN,CN-32,,,
44184,CN-0106,medium_airport,Xuzhou Jiulishan Air Base,34.23059844970703,117.24600219726562,AS,CN,CN-32,,,
44187,CN-0109,medium_airport,Yidu Air Base,36.591400146484375,118.5270004272461,AS,CN,CN-37,,,
44189,CN-0111,medium_airport,Zhucheng Air Base,36.02750015258789,119.43900299072266,AS,CN,CN-37,,,
44191,CN-0113,medium_airport,Altay Air Base,47.7498855591,88.0858078003,AS,CN,CN-65,ZWAT,AAT,
44192,CN-0114,medium_airport,Baoji Air Base,34.531700134277344,107.47200012207031,AS,CN,CN-61,,,
44195,CN-0117,medium_airport,Gonghe Air Base,36.33670043945313,100.4800033569336,AS,CN,CN-63,,,
44201,CN-0123,medium_airport,Lanzhou Air Base,35.91780090332031,104.21800231933594,AS,CN,CN-62,,,
44203,CN-0125,medium_airport,Ljtao Air Base,35.30830001831055,103.83599853515624,AS,CN,CN-62,,,
44205,CN-0127,medium_airport,Qingshui Air Base,39.5546989440918,98.88420104980469,AS,CN,CN-62,,,
44208,CN-0130,medium_airport,Tianshui Maijishan Airport,34.559398651100004,105.86000061,AS,CN,CN-62,ZLTS,THQ,
44210,CN-0132,medium_airport,Urumqi South Air Base,43.46580123901367,87.5322036743164,AS,CN,CN-65,,,
44211,CN-0133,medium_airport,Uxxaktal Air Base,42.181400299072266,87.18810272216797,AS,CN,CN-65,,,
44212,CN-0134,medium_airport,Wugong Air Base,34.274200439453125,108.26599884033205,AS,CN,CN-61,,,
44213,CN-0135,medium_airport,Wulumuqi Air Base,43.9502983093,87.0785980225,AS,CN,CN-65,,,
44214,CN-0136,medium_airport,Wuwei Air Base,37.98830032348633,102.56700134277344,AS,CN,CN-62,,,
44215,CN-0137,medium_airport,Xian Air Base,34.15390014648437,108.5989990234375,AS,CN,CN-61,,,
44216,CN-0138,medium_airport,Xincheng Air Base,25.54829978942871,114.61900329589844,AS,CN,CN-36,,,
44217,CN-0139,medium_airport,Yaerbashi Test Range,43.07720184326172,92.80809783935548,AS,CN,CN-65,,,
44218,CN-0140,medium_airport,Yanliang Air Base,34.64390182495117,109.24299621582031,AS,CN,CN-61,,,
44221,CN-0143,medium_airport,Zhangye Ganzhou Airport,38.8018989563,100.67500305200001,AS,CN,CN-62,ZLZY,YZY,
44223,CN-0145,medium_airport,Changzing Air Base,30.96859931945801,119.7310028076172,AS,CN,CN-33,,,
44224,CN-0146,medium_airport,Daishan Air Base,30.287799835205078,122.1449966430664,AS,CN,CN-33,,,
44225,CN-0147,medium_airport,Feidong Air Base,31.90940093994141,117.65899658203124,AS,CN,CN-34,,,
44227,CN-0149,medium_airport,Fuzhou Air Base,26.0044002532959,119.31199645996094,AS,CN,CN-35,,,
44230,CN-0152,medium_airport,Huian Air Base,25.02610015869141,118.80699920654295,AS,CN,CN-35,,,
44231,CN-0153,medium_airport,Jianqiao/Hangzhou Airfield,30.33530044555664,120.24099731445312,AS,CN,CN-33,,,
44232,CN-0154,medium_airport,Jiaxing Air Base,30.706640243530273,120.68061065673828,AS,CN,CN-33,,,
44236,CN-0158,medium_airport,Longtian/Lung-T'ien Air Base,25.57279968261719,119.45999908447266,AS,CN,CN-35,,,
44237,CN-0159,medium_airport,Longyou Air Base,29.113100051879886,119.177001953125,AS,CN,CN-33,,,
44239,CN-0161,medium_airport,Mahuiling Air Base,29.47719955444336,115.802001953125,AS,CN,CN-36,,,
44240,CN-0162,medium_airport,Nanchang New Airfield,28.63559913635254,115.93000030517578,AS,CN,CN-36,,,
44241,CN-0163,medium_airport,Nanchang Xiangtang Air Base,28.42079925537109,115.92400360107422,AS,CN,CN-36,,,
44243,CN-0165,medium_airport,Ningbo Zhangqiao Air Base,29.922800064086914,121.5739974975586,AS,CN,CN-33,,,
44247,CN-0169,medium_airport,Shanghai Dachang Air Base,31.32360076904297,121.41100311279295,AS,CN,CN-31,,,
44260,CN-0182,medium_airport,Zhangshu Air Base,28.02169990539551,115.5510025024414,AS,CN,CN-36,,,
44263,CN-0185,medium_airport,Changchun Air Base,43.90530014038086,125.197998046875,AS,CN,CN-22,,,
44265,CN-0187,medium_airport,Chifeng Air Base,42.15890121459961,118.84200286865234,AS,CN,CN-15,,,
44267,CN-0189,medium_airport,Dandong Airport,40.0247,124.28600300000001,AS,CN,CN-21,ZYDD,DDG,
44268,CN-0190,medium_airport,Dingxin/Shuangchengzi Air Base,40.40140151977539,99.78939819335938,AS,CN,CN-62,,,
44269,CN-0191,medium_airport,Fuxin Air Base,42.07889938354492,121.66200256347656,AS,CN,CN-21,,,
44270,CN-0192,medium_airport,Gongzhuling Air Base,43.52420043945313,124.78600311279295,AS,CN,CN-22,,,
44271,CN-0193,medium_airport,Harbin Air Base,45.597499847399995,126.65899658200001,AS,CN,CN-23,,,
44275,CN-0197,medium_airport,Kaiyuan Air Base,42.52579879760742,123.98200225830078,AS,CN,CN-21,,,
44276,CN-0198,medium_airport,Lalin Air Base,45.2593994140625,126.8949966430664,AS,CN,CN-23,,,
44279,CN-0201,medium_airport,Pingquan Air Base,40.90079879760742,118.68099975585938,AS,CN,CN-13,,,
44282,CN-0204,medium_airport,Shenyang Beiling Air Base,41.87080001831055,123.43900299072266,AS,CN,CN-21,,,
44284,CN-0206,medium_airport,Shenyang Yu Hung Tun Air Base,41.8224983215332,123.29900360107422,AS,CN,CN-21,,,
44286,CN-0208,medium_airport,Siping Air Base,43.156898498535156,124.29199981689452,AS,CN,CN-22,,,
44287,CN-0209,medium_airport,Suizhong Air Base,40.29890060424805,120.35900115966795,AS,CN,CN-21,,,
44288,CN-0210,medium_airport,Tuchengzi Air Base,38.912200927734375,121.23899841308594,AS,CN,CN-21,,,
43974,CN-JNZ,medium_airport,Sanshilipu Air Base,39.28950119018555,121.76100158691406,AS,CN,CN-21,,,
1294,CNC3,medium_airport,Brampton-Caledon Airport,43.7603,-79.875,,CA,CA-ON,CNC3,,CNC3
44646,CY-0002,medium_airport,Lefkoniko Airport,35.235946999999996,33.724358,AS,CY,CY-03,LCGK,GEC,
1652,CYAC,medium_airport,Cat Lake Airport,51.72719955444336,-91.82440185546876,,CA,CA-ON,CYAC,YAC,
1654,CYAG,medium_airport,Fort Frances Municipal Airport,48.65420150756836,-93.439697265625,,CA,CA-ON,CYAG,YAG,
1655,CYAH,medium_airport,La Grande-4 Airport,53.754699707,-73.67530059810001,,CA,CA-QC,CYAH,YAH,
1656,CYAL,medium_airport,Alert Bay Airport,50.58219909667969,-126.91600036621094,,CA,CA-BC,CYAL,YAL,
1657,CYAM,medium_airport,Sault Ste Marie Airport,46.485001000000004,-84.509399,,CA,CA-ON,CYAM,YAM,
1658,CYAQ,medium_airport,Kasabonika Airport,53.52470016479492,-88.6427993774414,,CA,CA-ON,CYAQ,XKS,
1659,CYAS,medium_airport,Kangirsuk Airport,60.027198791503906,-69.99919891357422,,CA,CA-QC,CYAS,YKG,
1660,CYAT,medium_airport,Attawapiskat Airport,52.9275016784668,-82.43190002441406,,CA,CA-ON,CYAT,YAT,
1661,CYAU,medium_airport,Liverpool South Shore Regional Airport,44.2303009033,-64.85610198970001,,CA,CA-NS,CYAU,,YAU
1662,CYAV,medium_airport,Winnipeg / St. Andrews Airport,50.0564,-97.032501,,CA,CA-MB,CYAV,,
1664,CYAX,medium_airport,Lac Du Bonnet Airport,50.294399,-96.010002,,CA,CA-MB,CYAX,,
1665,CYAY,medium_airport,St. Anthony Airport,51.391899108900006,-56.083099365200006,,CA,CA-NL,CYAY,YAY,
1666,CYAZ,medium_airport,Tofino / Long Beach Airport,49.079833,-125.77558300000001,,CA,CA-BC,CYAZ,YAZ,
1668,CYBB,medium_airport,Kugaaruk Airport,68.534401,-89.808098,,CA,CA-NU,CYBB,YBB,
1669,CYBC,medium_airport,Baie Comeau Airport,49.1325,-68.204399,,CA,CA-QC,CYBC,YBC,YBC
1670,CYBD,medium_airport,Bella Coola Airport,52.387501,-126.596001,,CA,CA-BC,CYBD,QBC,
1671,CYBE,medium_airport,Uranium City Airport,59.5614013671875,-108.4810028076172,,CA,CA-SK,CYBE,YBE,
1672,CYBF,medium_airport,Bonnyville Airport,54.304199,-110.744003,,CA,CA-AB,CYBF,YBY,
1673,CYBG,medium_airport,CFB Bagotville,48.33060073852539,-70.99639892578125,,CA,CA-QC,CYBG,YBG,
1674,CYBK,medium_airport,Baker Lake Airport,64.29889678960001,-96.077796936,,CA,CA-NU,CYBK,YBK,
1675,CYBL,medium_airport,Campbell River Airport,49.950802,-125.271004,,CA,CA-BC,CYBL,YBL,YBL
1677,CYBQ,medium_airport,Tadoule Lake Airport,58.7061,-98.512199,,CA,CA-MB,CYBQ,XTL,
1678,CYBR,medium_airport,Brandon Municipal Airport,49.91,-99.951897,,CA,CA-MB,CYBR,YBR,
1679,CYBT,medium_airport,Brochet Airport,57.8894,-101.679001,,CA,CA-MB,CYBT,YBT,
1680,CYBU,medium_airport,Nipawin Airport,53.33250045776367,-104.00800323486328,,CA,CA-SK,CYBU,,
1681,CYBV,medium_airport,Berens River Airport,52.358897999999996,-97.018303,,CA,CA-MB,CYBV,YBV,
1682,CYBW,medium_airport,Calgary / Springbank Airport,51.1031,-114.374001,,CA,CA-AB,CYBW,,
1683,CYBX,medium_airport,Lourdes de Blanc Sablon Airport,51.4435997009,-57.1852989197,,CA,CA-QC,CYBX,YBX,
1684,CYCA,medium_airport,Cartwright Airport,53.68280029296875,-57.04190063476562,,CA,CA-NL,CYCA,YRF,
1685,CYCB,medium_airport,Cambridge Bay Airport,69.1081008911,-105.13800048799999,,CA,CA-NU,CYCB,YCB,
1686,CYCC,medium_airport,Cornwall Regional Airport,45.09280014038086,-74.56330108642578,,CA,CA-ON,CYCC,YCC,
1687,CYCD,medium_airport,Nanaimo Airport,49.054970224899996,-123.869862556,,CA,CA-BC,CYCD,YCD,
1688,CYCE,medium_airport,Centralia / James T. Field Memorial Aerodrome,43.285599,-81.508301,,CA,CA-ON,CYCE,YCE,CYCE
1689,CYCG,medium_airport,Castlegar/West Kootenay Regional Airport,49.296398162799996,-117.63200378399999,,CA,CA-BC,CYCG,YCG,
1690,CYCH,medium_airport,Miramichi Airport,47.007801,-65.449203,,CA,CA-NB,CYCH,YCH,
1691,CYCL,medium_airport,Charlo Airport,47.990798999999996,-66.330299,,CA,CA-NB,CYCL,YCL,
1692,CYCN,medium_airport,Cochrane Airport,49.10559844970703,-81.01360321044922,,CA,CA-ON,CYCN,YCN,
1693,CYCO,medium_airport,Kugluktuk Airport,67.816704,-115.143997,,CA,CA-NU,CYCO,YCO,
1694,CYCP,medium_airport,Blue River Airport,52.11669921875,-119.28299713134766,,CA,CA-BC,CYCP,,
1695,CYCQ,medium_airport,Chetwynd Airport,55.68719863891602,-121.6269989013672,,CA,CA-BC,CYCQ,YCQ,
1696,CYCR,medium_airport,Cross Lake (Charlie Sinclair Memorial) Airport,54.61059951782226,-97.76080322265624,,CA,CA-MB,CYCR,YCR,
1697,CYCS,medium_airport,Chesterfield Inlet Airport,63.346900939899996,-90.7311019897,,CA,CA-NU,CYCS,YCS,
1701,CYCY,medium_airport,Clyde River Airport,70.4860992432,-68.5167007446,,CA,CA-NU,CYCY,YCY,
1703,CYDA,medium_airport,Dawson City Airport,64.04309844970703,-139.12800598144528,,CA,CA-YT,CYDA,YDA,
1704,CYDB,medium_airport,Burwash Airport,61.37110137939453,-139.04100036621094,,CA,CA-YT,CYDB,YDB,
1705,CYDC,medium_airport,Princeton Airport,49.468101501499994,-120.51100158700001,,CA,CA-BC,CYDC,,
1706,CYDF,medium_airport,Deer Lake Airport,49.21080017089844,-57.39139938354492,,CA,CA-NL,CYDF,YDF,
1709,CYDM,medium_airport,Ross River Airport,61.9706001282,-132.42300415,,CA,CA-YT,CYDM,XRR,YDM
1710,CYDN,medium_airport,Dauphin Barker Airport,51.10079956054688,-100.052001953125,,CA,CA-MB,CYDN,YDN,
1711,CYDO,medium_airport,Dolbeau St Felicien Airport,48.778499603271,-72.375,,CA,CA-QC,CYDO,YDO,
1712,CYDP,medium_airport,Nain Airport,56.54919815063477,-61.68030166625977,,CA,CA-NL,CYDP,YDP,
1713,CYDQ,medium_airport,Dawson Creek Airport,55.7422981262207,-120.18299865722656,,CA,CA-BC,CYDQ,YDQ,
1716,CYEE,medium_airport,Huronia Airport,44.6833000183,-79.9282989502,,CA,CA-ON,CYEE,,YEE
1717,CYEG,large_airport,Edmonton International Airport,53.309700012200004,-113.580001831,,CA,CA-AB,CYEG,YEG,CYEG
1718,CYEK,medium_airport,Arviat Airport,61.0942001343,-94.0708007812,,CA,CA-NU,CYEK,YEK,
1719,CYEL,medium_airport,Elliot Lake Municipal Airport,46.351398468,-82.5614013672,,CA,CA-ON,CYEL,YEL,
1720,CYEM,medium_airport,Manitoulin East Municipal Airport,45.84280014038086,-81.85810089111328,,CA,CA-ON,CYEM,YEM,
1721,CYEN,medium_airport,Estevan Airport,49.210300445600005,-102.96600341799999,,CA,CA-SK,CYEN,YEN,
1722,CYER,medium_airport,Fort Severn Airport,56.01890182495117,-87.67610168457031,,CA,CA-ON,CYER,YER,
1724,CYET,medium_airport,Edson Airport,53.5788993835,-116.46499633799999,,CA,CA-AB,CYET,YET,
1726,CYEV,medium_airport,Inuvik Mike Zubko Airport,68.30419921880001,-133.483001709,,CA,CA-NT,CYEV,YEV,
